,addtime,bId,cabin,depTime,dt_diff_h,flightNumber,invalid,last_cabin,last_price,last_seats,p_d_percent,preTime,price,price_diff,seats
3,1550133633,416001840,W,1550665200,147.6575,WN1062,2,W,111.0,9.0,24.324324324324323,531567,138.0,27.0,9
7,1550482394,416001840,W,1550665200,50.77944444444445,WN1062,2,W,138.0,9.0,28.985507246376812,182806,178.0,40.0,9
3,1550141339,416001841,W,1550643300,139.4336111111111,WN1671,2,W,140.0,9.0,14.285714285714286,501961,160.0,20.0,9
7,1550482611,416001841,W,1550643300,44.63583333333334,WN1671,2,W,160.0,9.0,12.5,160689,180.0,20.0,9
7,1550482611,416001842,W,1550647800,45.88583333333334,WN314,2,W,160.0,9.0,12.5,165189,180.0,20.0,9
8,1550492660,416001842,W,1550647800,43.09444444444444,WN314,2,W,180.0,9.0,27.77777777777778,155140,230.0,50.0,9
3,1550142777,416001843,W,1550650800,141.11749999999998,WN1959,2,W,160.0,9.0,12.5,508023,180.0,20.0,9
7,1550492633,416001843,W,1550650800,43.93527777777778,WN1959,2,W,180.0,9.0,27.77777777777778,158167,230.0,50.0,9
3,1550152602,416001844,W,1550654400,139.38833333333332,WN949,2,W,160.0,9.0,12.5,501798,180.0,20.0,9
7,1550492633,416001844,W,1550654400,44.93527777777778,WN949,2,W,180.0,9.0,27.77777777777778,161767,230.0,50.0,9
3,1550133604,416001845,W,1550634600,139.16555555555553,WN779,2,W,216.0,9.0,21.296296296296298,500996,262.0,46.0,9
3,1550133604,416001846,W,1550652600,144.16555555555553,WN497,2,W,216.0,9.0,21.296296296296298,518996,262.0,46.0,9
3,1550133609,416001847,W,1550616000,133.9975,WN2260,2,W,153.0,9.0,117.6470588235294,482391,333.0,180.0,9
1,1549962625,416001848,W,1550624100,183.74305555555557,WN1060,2,W,186.0,3.0,18.27956989247312,661475,220.0,34.0,4
3,1549985352,416001848,W,1550624100,177.42999999999998,WN1060,2,W,220.0,3.0,-15.454545454545455,638748,186.0,-34.0,3
4,1549988902,416001848,W,1550624100,176.4438888888889,WN1060,2,W,186.0,3.0,-1.6129032258064515,635198,183.0,-3.0,3
7,1550029675,416001848,W,1550624100,165.11805555555557,WN1060,2,W,183.0,3.0,1.639344262295082,594425,186.0,3.0,3
8,1550068710,416001848,W,1550624100,154.275,WN1060,2,W,186.0,3.0,-1.6129032258064515,555390,183.0,-3.0,3
12,1550133632,416001848,W,1550624100,136.2411111111111,WN1060,2,W,183.0,9.0,91.2568306010929,490468,350.0,167.0,9
3,1550133608,416001849,W,1550626800,136.99777777777777,WN939,2,W,207.0,9.0,61.35265700483092,493192,334.0,127.0,9
3,1550133609,416001850,W,1550662800,146.9975,WN1075,2,W,252.0,9.0,32.142857142857146,529191,333.0,81.0,9
1,1549978316,416001851,W,1550667000,191.3011111111111,WN1385,2,W,220.0,3.0,14.545454545454545,688684,252.0,32.0,9
4,1549995175,416001851,W,1550667000,186.61805555555557,WN1385,2,W,252.0,9.0,-12.698412698412698,671825,220.0,-32.0,3
5,1549999648,416001851,W,1550667000,185.37555555555554,WN1385,2,W,220.0,3.0,14.545454545454545,667352,252.0,32.0,9
6,1550002464,416001851,W,1550667000,184.59333333333333,WN1385,2,W,252.0,9.0,-12.698412698412698,664536,220.0,-32.0,4
7,1550019899,416001851,W,1550667000,179.75027777777777,WN1385,2,W,220.0,4.0,-15.454545454545455,647101,186.0,-34.0,4
9,1550046644,416001851,W,1550667000,172.3211111111111,WN1385,2,W,186.0,5.0,18.27956989247312,620356,220.0,34.0,5
10,1550068710,416001851,W,1550667000,166.19166666666666,WN1385,2,W,220.0,5.0,-15.454545454545455,598290,186.0,-34.0,3
11,1550075546,416001851,W,1550667000,164.2927777777778,WN1385,2,W,186.0,3.0,18.27956989247312,591454,220.0,34.0,4
13,1550102131,416001851,W,1550667000,156.90805555555556,WN1385,2,W,220.0,3.0,14.545454545454545,564869,252.0,32.0,4
14,1550133632,416001851,W,1550667000,148.1577777777778,WN1385,2,W,252.0,4.0,38.888888888888886,533368,350.0,98.0,9
21,1550554530,416001851,W,1550667000,31.241666666666667,WN1385,1,W,350.0,4.0,-100.0,112470,0.0,-350.0,0
3,1550133608,416001852,W,1550643600,141.66444444444446,WN1006,2,W,207.0,9.0,61.35265700483092,509992,334.0,127.0,9
3,1550133634,416001853,W,1550651700,143.9072222222222,WN2081,2,W,207.0,9.0,61.35265700483092,518066,334.0,127.0,9
3,1550133634,416001854,W,1550667900,148.4072222222222,WN1862,2,W,205.0,9.0,62.926829268292686,534266,334.0,129.0,9
5,1550106851,416001855,W,1550657400,152.9302777777778,WN3953,2,W,180.0,3.0,11.11111111111111,550549,200.0,20.0,9
7,1550113175,416001855,W,1550657400,151.17361111111111,WN3953,2,W,200.0,4.0,25.0,544225,250.0,50.0,3
8,1550133604,416001855,W,1550657400,145.49888888888887,WN3953,2,W,250.0,3.0,36.0,523796,340.0,90.0,3
15,1550567557,416001855,W,1550657400,24.956388888888892,WN3953,2,W,340.0,9.0,-41.1764705882353,89843,200.0,-140.0,9
2,1550046656,416001856,W,1550616300,158.23444444444445,WN2312,2,W,83.0,9.0,21.686746987951807,569644,101.0,18.0,9
4,1550217181,416001856,W,1550616300,110.86638888888889,WN2312,2,W,101.0,9.0,11.881188118811881,399119,113.0,12.0,9
6,1550331899,416001856,W,1550616300,79.00027777777777,WN2312,2,W,113.0,3.0,84.95575221238938,284401,209.0,96.0,9
7,1550335073,416001856,W,1550616300,78.11861111111111,WN2312,2,W,209.0,9.0,-45.933014354066984,281227,113.0,-96.0,3
14,1550482152,416001856,W,1550616300,37.263333333333335,WN2312,2,W,113.0,5.0,397.34513274336285,134148,562.0,449.0,9
2,1550083522,416001857,W,1550646900,156.49388888888888,WN2258,2,W,133.0,9.0,1.5037593984962405,563378,135.0,2.0,9
3,1550133604,416001857,W,1550646900,142.5822222222222,WN2258,2,W,135.0,9.0,54.81481481481482,513296,209.0,74.0,9
7,1550482152,416001857,W,1550646900,45.763333333333335,WN2258,2,W,209.0,9.0,168.89952153110048,164748,562.0,353.0,9
2,1550083522,416001858,W,1550665500,161.66055555555556,WN122,2,W,83.0,9.0,2.4096385542168677,581978,85.0,2.0,9
3,1550133604,416001858,W,1550665500,147.74888888888887,WN122,2,W,85.0,9.0,18.823529411764707,531896,101.0,16.0,9
7,1550482152,416001858,W,1550665500,50.93,WN122,2,W,101.0,9.0,456.43564356435644,183348,562.0,461.0,9
2,1550053105,416001859,W,1550622900,158.2763888888889,WN1333,2,W,307.0,3.0,14.98371335504886,569795,353.0,46.0,9
8,1550531732,416001859,W,1550622900,25.324444444444445,WN1333,1,W,353.0,5.0,-100.0,91168,0.0,-353.0,0
3,1550133603,416001860,W,1550619900,135.0825,WN190,2,W,351.0,9.0,73.21937321937322,486297,608.0,257.0,9
3,1550133632,416001861,W,1550641500,141.07444444444445,WN354,2,W,277.0,9.0,27.43682310469314,507868,353.0,76.0,9
3,1550133632,416001862,W,1550661900,146.7411111111111,WN897,2,W,277.0,9.0,27.43682310469314,528268,353.0,76.0,9
3,1550220464,416001863,W,1550635200,115.20444444444443,WN5575,2,W,351.0,9.0,73.21937321937322,414736,608.0,257.0,9
3,1550133603,416001864,W,1550663400,147.16583333333335,WN876,2,W,351.0,9.0,73.21937321937322,529797,608.0,257.0,9
2,1550094664,416001865,W,1550625900,147.56555555555553,WN1816,2,W,149.0,9.0,22.14765100671141,531236,182.0,33.0,9
3,1550133609,416001865,W,1550625900,136.7475,WN1816,2,W,182.0,9.0,87.91208791208791,492291,342.0,160.0,9
4,1550194130,416001865,W,1550625900,119.93611111111112,WN1816,2,W,342.0,9.0,-54.97076023391813,431770,154.0,-188.0,9
5,1550343229,416001865,W,1550625900,78.51972222222223,WN1816,2,W,154.0,9.0,-3.2467532467532467,282671,149.0,-5.0,9
2,1550094664,416001866,W,1550668800,159.48222222222222,WN1855,2,W,149.0,9.0,22.14765100671141,574136,182.0,33.0,9
3,1550133609,416001866,W,1550668800,148.66416666666666,WN1855,2,W,182.0,9.0,87.91208791208791,535191,342.0,160.0,9
4,1550194130,416001866,W,1550668800,131.8527777777778,WN1855,2,W,342.0,9.0,-54.97076023391813,474670,154.0,-188.0,9
5,1550257087,416001866,W,1550668800,114.36472222222223,WN1855,2,W,154.0,9.0,-3.2467532467532467,411713,149.0,-5.0,9
3,1550133606,416001867,W,1550624100,136.24833333333333,WN2296,2,W,237.0,9.0,31.645569620253166,490494,312.0,75.0,9
3,1550010803,416001868,W,1550629800,171.94361111111112,WN838,2,W,149.0,3.0,10.06711409395973,618997,164.0,15.0,9
5,1550019902,416001868,W,1550629800,169.41611111111112,WN838,2,W,164.0,4.0,3.048780487804878,609898,169.0,5.0,9
6,1550094638,416001868,W,1550629800,148.6561111111111,WN838,2,W,169.0,9.0,7.100591715976331,535162,181.0,12.0,9
7,1550133632,416001868,W,1550629800,137.82444444444445,WN838,2,W,181.0,9.0,7.18232044198895,496168,194.0,13.0,9
12,1550515677,416001868,W,1550629800,31.700833333333332,WN838,2,W,194.0,9.0,-15.463917525773196,114123,164.0,-30.0,9
3,1550133633,416001869,W,1550616900,134.24083333333334,WN478,2,W,166.0,9.0,50.0,483267,249.0,83.0,9
3,1550133606,416001870,W,1550646000,142.33166666666665,WN491,2,W,154.0,9.0,102.59740259740259,512394,312.0,158.0,9
3,1550133606,416001871,W,1550654400,144.665,WN687,2,W,154.0,9.0,102.59740259740259,520794,312.0,158.0,9
6,1550083532,416001872,W,1550652000,157.9077777777778,WN1614,2,W,149.0,3.0,13.422818791946309,568468,169.0,20.0,4
8,1550094638,416001872,W,1550652000,154.8227777777778,WN1614,2,W,169.0,3.0,7.100591715976331,557362,181.0,12.0,3
9,1550127508,416001872,W,1550652000,145.69222222222223,WN1614,2,W,181.0,3.0,7.18232044198895,524492,194.0,13.0,4
14,1550270656,416001872,W,1550652000,105.92888888888889,WN1614,2,W,194.0,3.0,14.948453608247423,381344,223.0,29.0,5
15,1550309740,416001872,W,1550652000,95.07222222222222,WN1614,2,W,223.0,5.0,-13.004484304932735,342260,194.0,-29.0,3
18,1550515677,416001872,W,1550652000,37.8675,WN1614,2,W,194.0,4.0,-15.463917525773196,136323,164.0,-30.0,3
19,1550531650,416001872,W,1550652000,33.43055555555556,WN1614,2,W,164.0,3.0,18.29268292682927,120350,194.0,30.0,3
20,1550541934,416001872,W,1550652000,30.57388888888889,WN1614,2,W,194.0,3.0,14.948453608247423,110066,223.0,29.0,3
21,1550575564,416001872,W,1550652000,21.232222222222223,WN1614,2,W,223.0,3.0,-13.004484304932735,76436,194.0,-29.0,3
22,1550589885,416001872,W,1550652000,17.254166666666666,WN1614,1,W,194.0,3.0,-100.0,62115,0.0,-194.0,0
2,1550094638,416001873,W,1550671200,160.1561111111111,WN439,2,W,149.0,9.0,10.06711409395973,576562,164.0,15.0,9
3,1550133606,416001873,W,1550671200,149.33166666666665,WN439,2,W,164.0,9.0,18.29268292682927,537594,194.0,30.0,9
8,1550515677,416001873,W,1550671200,43.200833333333335,WN439,2,W,194.0,9.0,-15.463917525773196,155523,164.0,-30.0,9
3,1550133606,416001874,W,1550629800,137.83166666666665,WN952,2,W,294.0,9.0,33.673469387755105,496194,393.0,99.0,9
2,1550094663,416001875,W,1550635500,150.23250000000002,WN1525,2,W,139.0,9.0,131.6546762589928,540837,322.0,183.0,9
3,1550133606,416001875,W,1550635500,139.415,WN1525,2,W,322.0,9.0,76.3975155279503,501894,568.0,246.0,9
5,1550280653,416001875,W,1550635500,98.56861111111111,WN1525,2,W,568.0,9.0,-15.669014084507042,354847,479.0,-89.0,9
3,1550133643,416001876,W,1550622600,135.8213888888889,WN48,2,W,314.0,9.0,60.50955414012739,488957,504.0,190.0,9
3,1550133632,416001877,W,1550618400,134.65777777777777,WN2212,2,W,120.0,9.0,16.666666666666668,484768,140.0,20.0,9
7,1550482476,416001877,W,1550618400,37.75666666666667,WN2212,2,W,140.0,9.0,27.857142857142858,135924,179.0,39.0,9
3,1550094663,416001878,W,1550658000,156.48250000000002,WN495,2,W,139.0,9.0,131.6546762589928,563337,322.0,183.0,9
4,1550133606,416001878,W,1550658000,145.665,WN495,2,W,322.0,9.0,76.3975155279503,524394,568.0,246.0,9
6,1550280653,416001878,W,1550658000,104.81861111111111,WN495,2,W,568.0,9.0,-15.669014084507042,377347,479.0,-89.0,9
3,1550133643,416001879,W,1550631300,138.23805555555555,WN399,2,W,314.0,9.0,60.50955414012739,497657,504.0,190.0,9
3,1550133643,416001880,W,1550654400,144.6547222222222,WN778,2,W,314.0,9.0,60.50955414012739,520757,504.0,190.0,9
3,1550133632,416001881,W,1550622900,135.90777777777777,WN434,2,W,120.0,9.0,16.666666666666668,489268,140.0,20.0,9
7,1550482476,416001881,W,1550622900,39.00666666666667,WN434,2,W,140.0,9.0,27.857142857142858,140424,179.0,39.0,9
2,1550133606,416001882,W,1550644200,141.83166666666665,WN620,2,W,232.0,9.0,12.5,510594,261.0,29.0,9
3,1550133632,416001883,W,1550629800,137.82444444444445,WN1418,2,W,120.0,9.0,16.666666666666668,496168,140.0,20.0,9
7,1550482476,416001883,W,1550629800,40.92333333333333,WN1418,2,W,140.0,9.0,27.857142857142858,147324,179.0,39.0,9
1,1549968756,416001884,W,1550623500,181.87333333333333,WN1037,2,W,77.0,9.0,-41.55844155844156,654744,45.0,-32.0,4
2,1549995175,416001884,W,1550623500,174.53472222222223,WN1037,2,W,45.0,4.0,71.11111111111111,628325,77.0,32.0,9
3,1550072315,416001884,W,1550623500,153.10694444444442,WN1037,2,W,77.0,9.0,-16.883116883116884,551185,64.0,-13.0,9
4,1550083499,416001884,W,1550623500,150.00027777777777,WN1037,2,W,64.0,9.0,17.1875,540001,75.0,11.0,9
5,1550094662,416001884,W,1550623500,146.89944444444444,WN1037,2,W,75.0,9.0,14.666666666666666,528838,86.0,11.0,9
6,1550110044,416001884,W,1550623500,142.62666666666667,WN1037,2,W,86.0,9.0,3.488372093023256,513456,89.0,3.0,9
7,1550133605,416001884,W,1550623500,136.08194444444445,WN1037,2,W,89.0,9.0,56.17977528089887,489895,139.0,50.0,9
9,1550255739,416001884,W,1550623500,102.15583333333333,WN1037,2,W,139.0,9.0,-44.60431654676259,367761,77.0,-62.0,9
12,1550482711,416001884,W,1550623500,39.10805555555555,WN1037,2,W,77.0,9.0,18.181818181818183,140789,91.0,14.0,9
3,1550133632,416001885,W,1550634600,139.1577777777778,WN138,2,W,120.0,9.0,16.666666666666668,500968,140.0,20.0,9
7,1550482451,416001885,W,1550634600,42.26361111111111,WN138,2,W,140.0,9.0,27.857142857142858,152149,179.0,39.0,9
1,1550022990,416001886,W,1550626500,167.64166666666668,WN482,2,W,45.0,9.0,71.11111111111111,603510,77.0,32.0,9
2,1550072315,416001886,W,1550626500,153.94027777777777,WN482,2,W,77.0,9.0,-36.36363636363637,554185,49.0,-28.0,9
3,1550083500,416001886,W,1550626500,150.83333333333334,WN482,2,W,49.0,9.0,53.06122448979592,543000,75.0,26.0,9
4,1550094662,416001886,W,1550626500,147.73277777777778,WN482,2,W,75.0,9.0,14.666666666666666,531838,86.0,11.0,9
5,1550110044,416001886,W,1550626500,143.46,WN482,2,W,86.0,9.0,3.488372093023256,516456,89.0,3.0,9
6,1550133605,416001886,W,1550626500,136.91527777777776,WN482,2,W,89.0,9.0,56.17977528089887,492895,139.0,50.0,9
8,1550255740,416001886,W,1550626500,102.98888888888888,WN482,2,W,139.0,9.0,-44.60431654676259,370760,77.0,-62.0,9
11,1550482711,416001886,W,1550626500,39.94138888888889,WN482,2,W,77.0,9.0,18.181818181818183,143789,91.0,14.0,9
2,1550072316,416001887,W,1550639400,157.52333333333334,WN1881,2,W,77.0,9.0,-16.883116883116884,567084,64.0,-13.0,4
3,1550083500,416001887,W,1550639400,154.41666666666666,WN1881,2,W,64.0,4.0,17.1875,555900,75.0,11.0,9
4,1550094662,416001887,W,1550639400,151.31611111111113,WN1881,2,W,75.0,9.0,14.666666666666666,544738,86.0,11.0,9
5,1550110044,416001887,W,1550639400,147.04333333333335,WN1881,2,W,86.0,9.0,3.488372093023256,529356,89.0,3.0,9
6,1550133605,416001887,W,1550639400,140.4986111111111,WN1881,2,W,89.0,9.0,56.17977528089887,505795,139.0,50.0,9
8,1550255740,416001887,W,1550639400,106.57222222222222,WN1881,2,W,139.0,9.0,-44.60431654676259,383660,77.0,-62.0,9
11,1550482711,416001887,W,1550639400,43.524722222222216,WN1881,2,W,77.0,9.0,18.181818181818183,156689,91.0,14.0,9
3,1550133607,416001888,W,1550625000,136.49805555555557,WN1944,2,W,187.0,9.0,49.73262032085562,491393,280.0,93.0,9
8,1550094636,416001889,W,1550634900,150.07333333333332,WN1950,2,W,99.0,5.0,76.76767676767676,540264,175.0,76.0,9
9,1550133605,416001889,W,1550634900,139.2486111111111,WN1950,2,W,175.0,9.0,37.714285714285715,501295,241.0,66.0,9
11,1550255709,416001889,W,1550634900,105.33083333333335,WN1950,2,W,241.0,9.0,-35.26970954356847,379191,156.0,-85.0,9
2,1550094662,416001890,W,1550648700,153.89944444444444,WN2282,2,W,115.0,9.0,34.78260869565217,554038,155.0,40.0,9
3,1550110044,416001890,W,1550648700,149.62666666666667,WN2282,2,W,155.0,9.0,-29.677419354838708,538656,109.0,-46.0,9
4,1550133605,416001890,W,1550648700,143.08194444444445,WN2282,2,W,109.0,9.0,27.522935779816514,515095,139.0,30.0,9
6,1550255740,416001890,W,1550648700,109.15555555555555,WN2282,2,W,139.0,9.0,-44.60431654676259,392960,77.0,-62.0,9
7,1550312825,416001890,W,1550648700,93.29861111111111,WN2282,2,W,77.0,9.0,18.181818181818183,335875,91.0,14.0,9
10,1550575388,416001890,W,1550648700,20.36444444444444,WN2282,2,W,91.0,9.0,32.967032967032964,73312,121.0,30.0,9
2,1550072316,416001891,W,1550655300,161.94,WN346,2,W,80.0,9.0,-1.25,582984,79.0,-1.0,9
3,1550083500,416001891,W,1550655300,158.83333333333334,WN346,2,W,79.0,9.0,1.2658227848101267,571800,80.0,1.0,9
4,1550149011,416001891,W,1550655300,140.63583333333332,WN346,2,W,80.0,9.0,-43.75,506289,45.0,-35.0,9
5,1550194128,416001891,W,1550655300,128.10333333333332,WN346,2,W,45.0,9.0,17.77777777777778,461172,53.0,8.0,9
6,1550229534,416001891,W,1550655300,118.26833333333335,WN346,2,W,53.0,9.0,116.98113207547169,425766,115.0,62.0,9
7,1550255740,416001891,W,1550655300,110.98888888888888,WN346,2,W,115.0,9.0,-5.217391304347826,399560,109.0,-6.0,9
11,1550588553,416001891,W,1550655300,18.540833333333335,WN346,2,W,109.0,9.0,-27.522935779816514,66747,79.0,-30.0,9
3,1550154504,416001892,W,1550661000,140.69333333333333,WN840,2,W,45.0,9.0,77.77777777777777,506496,80.0,35.0,9
5,1550255740,416001892,W,1550661000,112.57222222222222,WN840,2,W,80.0,9.0,-1.25,405260,79.0,-1.0,9
6,1550319695,416001892,W,1550661000,94.80694444444445,WN840,2,W,79.0,9.0,-32.91139240506329,341305,53.0,-26.0,9
8,1550482711,416001892,W,1550661000,49.524722222222216,WN840,2,W,53.0,9.0,49.056603773584904,178289,79.0,26.0,9
3,1550133607,416001893,W,1550639100,140.41472222222222,WN375,2,W,187.0,9.0,49.73262032085562,505493,280.0,93.0,9
3,1550133607,416001894,W,1550667900,148.41472222222222,WN600,2,W,187.0,9.0,49.73262032085562,534293,280.0,93.0,9
3,1550133606,416001895,W,1550627100,137.08166666666665,WN19,2,W,186.0,9.0,27.419354838709676,493494,237.0,51.0,9
3,1550133606,416001896,W,1550660100,146.24833333333333,WN144,2,W,160.0,9.0,12.5,526494,180.0,20.0,9
7,1550482611,416001896,W,1550660100,49.3025,WN144,2,W,180.0,9.0,27.77777777777778,177489,230.0,50.0,9
3,1550150738,416001897,W,1550663100,142.3227777777778,WN1118,2,W,140.0,9.0,14.285714285714286,512362,160.0,20.0,9
7,1550482613,416001897,W,1550663100,50.13527777777778,WN1118,2,W,160.0,9.0,12.5,180487,180.0,20.0,9
3,1550133607,416001898,W,1550667000,148.16472222222222,WN709,2,W,120.0,9.0,16.666666666666668,533393,140.0,20.0,9
7,1550482613,416001898,W,1550667000,51.218611111111116,WN709,2,W,140.0,9.0,28.571428571428573,184387,180.0,40.0,9
3,1550133607,416001899,W,1550670900,149.24805555555557,WN513,2,W,120.0,9.0,16.666666666666668,537293,140.0,20.0,9
7,1550482613,416001899,W,1550670900,52.301944444444445,WN513,2,W,140.0,9.0,28.571428571428573,188287,180.0,40.0,9
1,1549967296,416001900,W,1550613600,179.5288888888889,WN609,2,W,56.0,9.0,64.28571428571429,646304,92.0,36.0,9
2,1550053109,416001900,W,1550613600,155.69194444444443,WN609,2,W,92.0,9.0,41.30434782608695,560491,130.0,38.0,9
3,1550133633,416001900,W,1550613600,133.32416666666666,WN609,2,W,130.0,9.0,11.538461538461538,479967,145.0,15.0,9
3,1550133606,416001901,W,1550615400,133.83166666666665,WN1941,2,W,218.0,9.0,75.68807339449542,481794,383.0,165.0,9
3,1550133606,416001902,W,1550634300,139.08166666666665,WN29,2,W,186.0,9.0,27.419354838709676,500694,237.0,51.0,9
4,1550090307,416001903,W,1550652600,156.1925,WN1601,1,W,237.0,3.0,-100.0,562293,0.0,-237.0,0
5,1550093120,416001903,W,1550652600,155.4111111111111,WN1601,2,W,0.0,0.0,inf,559480,237.0,237.0,3
6,1550102135,416001903,W,1550652600,152.90694444444443,WN1601,1,W,237.0,3.0,-100.0,550465,0.0,-237.0,0
10,1550454371,416001903,W,1550652600,55.06361111111111,WN1601,2,W,0.0,0.0,inf,198229,237.0,237.0,3
11,1550506753,416001903,W,1550652600,40.51305555555555,WN1601,1,W,237.0,3.0,-100.0,145847,0.0,-237.0,0
3,1550133606,416001904,W,1550661300,146.58166666666665,WN665,2,W,186.0,9.0,27.419354838709676,527694,237.0,51.0,9
5,1550133605,416001905,W,1550627400,137.16527777777776,WN337,2,W,283.0,4.0,110.24734982332156,493795,595.0,312.0,9
3,1550133605,416001906,W,1550654700,144.7486111111111,WN1167,2,W,393.0,4.0,51.399491094147585,521095,595.0,202.0,9
12,1550553825,416001906,W,1550654700,28.020833333333332,WN1167,1,W,595.0,3.0,-100.0,100875,0.0,-595.0,0
3,1550133605,416001907,W,1550610900,132.58194444444445,WN1358,2,W,167.0,9.0,53.293413173652695,477295,256.0,89.0,9
3,1550133605,416001908,W,1550618700,134.7486111111111,WN1219,2,W,167.0,9.0,53.293413173652695,485095,256.0,89.0,9
3,1550133605,416001909,W,1550623200,135.9986111111111,WN2286,2,W,167.0,9.0,53.293413173652695,489595,256.0,89.0,9
3,1550133605,416001910,W,1550627700,137.2486111111111,WN1360,2,W,167.0,9.0,53.293413173652695,494095,256.0,89.0,9
3,1550133605,416001911,W,1550636700,139.7486111111111,WN2111,2,W,167.0,9.0,53.293413173652695,503095,256.0,89.0,9
